geo,geo_label,time_period,obs_value,geo_country,country
ES30,Comunidad de Madrid,2015,84.5,ES,Spain
ES30,Comunidad de Madrid,2016,85.2,ES,Spain
ES30,Comunidad de Madrid,2017,85.1,ES,Spain
ES30,Comunidad de Madrid,2018,85.5,ES,Spain
ES41,Castilla y León,2009,83.1,ES,Spain
ES41,Castilla y León,2010,83.4,ES,Spain
ES41,Castilla y León,2011,83.7,ES,Spain
ES41,Castilla y León,2012,83.5,ES,Spain
ES41,Castilla y León,2013,84.0,ES,Spain
ES41,Castilla y León,2014,84.1,ES,Spain
ES41,Castilla y León,2015,83.9,ES,Spain
ES41,Castilla y León,2016,84.3,ES,Spain
ES41,Castilla y León,2017,84.2,ES,Spain
ES41,Castilla y León,2018,84.3,ES,Spain
ES42,Castilla-la Mancha,2009,82.6,ES,Spain
ES42,Castilla-la Mancha,2010,83.1,ES,Spain
ES42,Castilla-la Mancha,2011,83.2,ES,Spain
ES42,Castilla-la Mancha,2012,83.0,ES,Spain
ES42,Castilla-la Mancha,2013,83.5,ES,Spain
ES42,Castilla-la Mancha,2014,83.7,ES,Spain
ES42,Castilla-la Mancha,2015,83.1,ES,Spain
ES42,Castilla-la Mancha,2016,83.6,ES,Spain
ES42,Castilla-la Mancha,2017,83.2,ES,Spain
ES42,Castilla-la Mancha,2018,83.8,ES,Spain
ES43,Extremadura,2009,81.3,ES,Spain
ES43,Extremadura,2010,81.5,ES,Spain
ES43,Extremadura,2011,82.1,ES,Spain
ES43,Extremadura,2012,81.7,ES,Spain
ES43,Extremadura,2013,82.2,ES,Spain
ES43,Extremadura,2014,82.7,ES,Spain
ES43,Extremadura,2015,82.3,ES,Spain
ES43,Extremadura,2016,82.6,ES,Spain
ES43,Extremadura,2017,82.5,ES,Spain
ES43,Extremadura,2018,82.8,ES,Spain
ES51,Cataluña,2009,82.2,ES,Spain
ES51,Cataluña,2010,82.7,ES,Spain
ES51,Cataluña,2011,82.9,ES,Spain
ES51,Cataluña,2012,82.8,ES,Spain
ES51,Cataluña,2013,83.4,ES,Spain
ES51,Cataluña,2014,83.6,ES,Spain
ES51,Cataluña,2015,83.4,ES,Spain
ES51,Cataluña,2016,83.9,ES,Spain
ES51,Cataluña,2017,83.6,ES,Spain
ES51,Cataluña,2018,83.7,ES,Spain
ES52,Comunitat Valenciana,2009,81.6,ES,Spain
ES52,Comunitat Valenciana,2010,81.9,ES,Spain
ES52,Comunitat Valenciana,2011,82.1,ES,Spain
ES52,Comunitat Valenciana,2012,82.1,ES,Spain
ES52,Comunitat Valenciana,2013,82.8,ES,Spain
ES52,Comunitat Valenciana,2014,82.8,ES,Spain
ES52,Comunitat Valenciana,2015,82.5,ES,Spain
ES52,Comunitat Valenciana,2016,83.0,ES,Spain
ES52,Comunitat Valenciana,2017,82.8,ES,Spain
ES52,Comunitat Valenciana,2018,82.9,ES,Spain
ES53,Illes Balears,2009,81.3,ES,Spain
ES53,Illes Balears,2010,81.8,ES,Spain
ES53,Illes Balears,2011,82.2,ES,Spain
ES53,Illes Balears,2012,82.1,ES,Spain
ES53,Illes Balears,2013,82.9,ES,Spain
ES53,Illes Balears,2014,83.0,ES,Spain
ES53,Illes Balears,2015,82.7,ES,Spain
ES53,Illes Balears,2016,83.4,ES,Spain
ES53,Illes Balears,2017,83.1,ES,Spain
ES53,Illes Balears,2018,83.6,ES,Spain
ES61,Andalucía,2009,80.5,ES,Spain
ES61,Andalucía,2010,81.0,ES,Spain
ES61,Andalucía,2011,81.1,ES,Spain
ES61,Andalucía,2012,81.1,ES,Spain
ES61,Andalucía,2013,81.8,ES,Spain
ES61,Andalucía,2014,82.1,ES,Spain
ES61,Andalucía,2015,81.6,ES,Spain
ES61,Andalucía,2016,82.2,ES,Spain
ES61,Andalucía,2017,82.1,ES,Spain
ES61,Andalucía,2018,82.1,ES,Spain
ES62,Región de Murcia,2009,81.1,ES,Spain
ES62,Región de Murcia,2010,81.9,ES,Spain
ES62,Región de Murcia,2011,82.0,ES,Spain
ES62,Región de Murcia,2012,81.9,ES,Spain
ES62,Región de Murcia,2013,82.7,ES,Spain
ES62,Región de Murcia,2014,82.8,ES,Spain
ES62,Región de Murcia,2015,82.5,ES,Spain
ES62,Región de Murcia,2016,82.9,ES,Spain
ES62,Región de Murcia,2017,82.6,ES,Spain
ES62,Región de Murcia,2018,83.0,ES,Spain
ES63,Ciudad de Ceuta,2009,78.2,ES,Spain
ES63,Ciudad de Ceuta,2010,78.6,ES,Spain
ES63,Ciudad de Ceuta,2011,79.5,ES,Spain
ES63,Ciudad de Ceuta,2012,80.7,ES,Spain
ES63,Ciudad de Ceuta,2013,79.7,ES,Spain
ES63,Ciudad de Ceuta,2014,80.6,ES,Spain
ES63,Ciudad de Ceuta,2015,81.1,ES,Spain
ES63,Ciudad de Ceuta,2016,81.4,ES,Spain
ES63,Ciudad de Ceuta,2017,80.3,ES,Spain
ES63,Ciudad de Ceuta,2018,81.5,ES,Spain
ES64,Ciudad de Melilla,2009,81.1,ES,Spain
ES64,Ciudad de Melilla,2010,81.7,ES,Spain
ES64,Ciudad de Melilla,2011,80.0,ES,Spain
ES64,Ciudad de Melilla,2012,80.5,ES,Spain
ES64,Ciudad de Melilla,2013,81.0,ES,Spain
ES64,Ciudad de Melilla,2014,80.7,ES,Spain
ES64,Ciudad de Melilla,2015,80.1,ES,Spain
ES64,Ciudad de Melilla,2016,81.2,ES,Spain
ES64,Ciudad de Melilla,2017,81.0,ES,Spain
ES64,Ciudad de Melilla,2018,80.7,ES,Spain
ES70,Canarias,2009,81.2,ES,Spain
ES70,Canarias,2010,81.9,ES,Spain
ES70,Canarias,2011,81.6,ES,Spain
ES70,Canarias,2012,81.8,ES,Spain
ES70,Canarias,2013,82.7,ES,Spain
ES70,Canarias,2014,82.5,ES,Spain
ES70,Canarias,2015,82.3,ES,Spain
ES70,Canarias,2016,82.7,ES,Spain
ES70,Canarias,2017,83.0,ES,Spain
ES70,Canarias,2018,82.6,ES,Spain
FI19,Länsi-Suomi,2009,80.4,FI,Finland
FI19,Länsi-Suomi,2010,80.6,FI,Finland
FI19,Länsi-Suomi,2011,80.7,FI,Finland
FI19,Länsi-Suomi,2012,81.0,FI,Finland
FI19,Länsi-Suomi,2013,81.4,FI,Finland
FI19,Länsi-Suomi,2014,81.4,FI,Finland
FI19,Länsi-Suomi,2015,81.8,FI,Finland
FI19,Länsi-Suomi,2016,81.7,FI,Finland
FI19,Länsi-Suomi,2017,81.8,FI,Finland
FI19,Länsi-Suomi,2018,82.0,FI,Finland
FI1B,Helsinki-Uusimaa,2009,80.6,FI,Finland
FI1B,Helsinki-Uusimaa,2010,80.5,FI,Finland
FI1B,Helsinki-Uusimaa,2011,81.0,FI,Finland
FI1B,Helsinki-Uusimaa,2012,81.1,FI,Finland
FI1B,Helsinki-Uusimaa,2013,81.7,FI,Finland
FI1B,Helsinki-Uusimaa,2014,81.8,FI,Finland
FI1B,Helsinki-Uusimaa,2015,81.9,FI,Finland
FI1B,Helsinki-Uusimaa,2016,82.0,FI,Finland
FI1B,Helsinki-Uusimaa,2017,82.3,FI,Finland
FI1B,Helsinki-Uusimaa,2018,82.5,FI,Finland
FI1C,Etelä-Suomi,2009,79.6,FI,Finland
FI1C,Etelä-Suomi,2010,79.9,FI,Finland
FI1C,Etelä-Suomi,2011,80.5,FI,Finland
FI1C,Etelä-Suomi,2012,80.5,FI,Finland
FI1C,Etelä-Suomi,2013,80.8,FI,Finland
FI1C,Etelä-Suomi,2014,81.1,FI,Finland
FI1C,Etelä-Suomi,2015,81.5,FI,Finland
FI1C,Etelä-Suomi,2016,81.3,FI,Finland
FI1C,Etelä-Suomi,2017,81.5,FI,Finland
FI1C,Etelä-Suomi,2018,81.5,FI,Finland
FI1D,Pohjois- ja Itä-Suomi,2009,79.6,FI,Finland
FI1D,Pohjois- ja Itä-Suomi,2010,79.8,FI,Finland
FI1D,Pohjois- ja Itä-Suomi,2011,80.1,FI,Finland
FI1D,Pohjois- ja Itä-Suomi,2012,80.2,FI,Finland
FI1D,Pohjois- ja Itä-Suomi,2013,80.4,FI,Finland
FI1D,Pohjois- ja Itä-Suomi,2014,80.7,FI,Finland
FI1D,Pohjois- ja Itä-Suomi,2015,81.1,FI,Finland
FI1D,Pohjois- ja Itä-Suomi,2016,81.0,FI,Finland
FI1D,Pohjois- ja Itä-Suomi,2017,81.1,FI,Finland
FI1D,Pohjois- ja Itä-Suomi,2018,81.1,FI,Finland
FI20,Åland,2009,82.0,FI,Finland
FI20,Åland,2010,83.2,FI,Finland
FI20,Åland,2011,82.1,FI,Finland
FI20,Åland,2012,79.7,FI,Finland
FI20,Åland,2013,82.5,FI,Finland
FI20,Åland,2014,83.0,FI,Finland
FI20,Åland,2015,82.5,FI,Finland
FI20,Åland,2016,80.9,FI,Finland
FI20,Åland,2017,84.0,FI,Finland
FI20,Åland,2018,83.4,FI,Finland
FR10,Île de France,2009,83.1,FR,France
FR10,Île de France,2010,83.3,FR,France
FR10,Île de France,2011,83.6,FR,France
FR10,Île de France,2012,83.6,FR,France
FR10,Île de France,2013,83.9,FR,France
FR10,Île de France,2014,84.4,FR,France
FR10,Île de France,2015,83.9,FR,France
FR10,Île de France,2016,84.2,FR,France
FR10,Île de France,2017,84.3,FR,France
FR10,Île de France,2018,84.4,FR,France
FRB0,Centre - Val de Loire,2009,81.4,FR,France
FRB0,Centre - Val de Loire,2010,81.6,FR,France
FRB0,Centre - Val de Loire,2011,82.4,FR,France
FRB0,Centre - Val de Loire,2012,82.2,FR,France
FRB0,Centre - Val de Loire,2013,82.3,FR,France
FRB0,Centre - Val de Loire,2014,82.9,FR,France
FRB0,Centre - Val de Loire,2015,82.4,FR,France
FRB0,Centre - Val de Loire,2016,82.6,FR,France
FRB0,Centre - Val de Loire,2017,82.5,FR,France
FRB0,Centre - Val de Loire,2018,82.7,FR,France
FRC1,Bourgogne,2009,81.2,FR,France
FRC1,Bourgogne,2010,81.5,FR,France
FRC1,Bourgogne,2011,81.4,FR,France
FRC1,Bourgogne,2012,81.7,FR,France
FRC1,Bourgogne,2013,81.9,FR,France
FRC1,Bourgogne,2014,82.4,FR,France
FRC1,Bourgogne,2015,81.9,FR,France
FRC1,Bourgogne,2016,82.2,FR,France
FRC1,Bourgogne,2017,82.0,FR,France
FRC1,Bourgogne,2018,82.3,FR,France
FRC2,Franche-Comté,2009,81.4,FR,France
FRC2,Franche-Comté,2010,81.8,FR,France
FRC2,Franche-Comté,2011,81.9,FR,France
FRC2,Franche-Comté,2012,81.9,FR,France
FRC2,Franche-Comté,2013,82.4,FR,France
FRC2,Franche-Comté,2014,82.7,FR,France
FRC2,Franche-Comté,2015,82.4,FR,France
FRC2,Franche-Comté,2016,82.5,FR,France
FRC2,Franche-Comté,2017,82.6,FR,France
FRC2,Franche-Comté,2018,82.5,FR,France
FRD1,Basse-Normandie,2009,81.2,FR,France
FRD1,Basse-Normandie,2010,81.5,FR,France
FRD1,Basse-Normandie,2011,82.0,FR,France
FRD1,Basse-Normandie,2012,81.5,FR,France
FRD1,Basse-Normandie,2013,82.0,FR,France
FRD1,Basse-Normandie,2014,82.4,FR,France
FRD1,Basse-Normandie,2015,82.1,FR,France
FRD1,Basse-Normandie,2016,82.3,FR,France
FRD1,Basse-Normandie,2017,82.5,FR,France
FRD1,Basse-Normandie,2018,82.3,FR,France
FRD2,Haute-Normandie,2009,80.3,FR,France
FRD2,Haute-Normandie,2010,80.7,FR,France
FRD2,Haute-Normandie,2011,81.1,FR,France
FRD2,Haute-Normandie,2012,81.0,FR,France
FRD2,Haute-Normandie,2013,81.2,FR,France
FRD2,Haute-Normandie,2014,81.5,FR,France
FRD2,Haute-Normandie,2015,81.2,FR,France
FRD2,Haute-Normandie,2016,81.6,FR,France
FRD2,Haute-Normandie,2017,81.6,FR,France
FRD2,Haute-Normandie,2018,81.6,FR,France
FRE1,Nord-Pas-de-Calais,2009,78.9,FR,France
FRE1,Nord-Pas-de-Calais,2010,79.3,FR,France
FRE1,Nord-Pas-de-Calais,2011,79.6,FR,France
FRE1,Nord-Pas-de-Calais,2012,79.6,FR,France
FRE1,Nord-Pas-de-Calais,2013,79.8,FR,France
FRE1,Nord-Pas-de-Calais,2014,80.6,FR,France
FRE1,Nord-Pas-de-Calais,2015,80.2,FR,France
FRE1,Nord-Pas-de-Calais,2016,80.5,FR,France
FRE1,Nord-Pas-de-Calais,2017,80.7,FR,France
FRE1,Nord-Pas-de-Calais,2018,80.6,FR,France
FRE2,Picardie,2009,79.6,FR,France
FRE2,Picardie,2010,80.1,FR,France
FRE2,Picardie,2011,80.4,FR,France
FRE2,Picardie,2012,80.3,FR,France
FRE2,Picardie,2013,80.6,FR,France
FRE2,Picardie,2014,81.1,FR,France
FRE2,Picardie,2015,80.7,FR,France
FRE2,Picardie,2016,81.0,FR,France
FRE2,Picardie,2017,81.1,FR,France
FRE2,Picardie,2018,81.2,FR,France
FRF1,Alsace,2009,81.3,FR,France
FRF1,Alsace,2010,81.8,FR,France
FRF1,Alsace,2011,82.4,FR,France
FRF1,Alsace,2012,82.4,FR,France
FRF1,Alsace,2013,82.3,FR,France
FRF1,Alsace,2014,82.8,FR,France
FRF1,Alsace,2015,82.4,FR,France
FRF1,Alsace,2016,82.9,FR,France
FRF1,Alsace,2017,82.9,FR,France
FRF1,Alsace,2018,82.7,FR,France
FRF2,Champagne-Ardenne,2009,80.2,FR,France
FRF2,Champagne-Ardenne,2010,80.8,FR,France
FRF2,Champagne-Ardenne,2011,81.3,FR,France
FRF2,Champagne-Ardenne,2012,81.0,FR,France
FRF2,Champagne-Ardenne,2013,81.1,FR,France
FRF2,Champagne-Ardenne,2014,81.9,FR,France
FRF2,Champagne-Ardenne,2015,81.3,FR,France
FRF2,Champagne-Ardenne,2016,81.5,FR,France
FRF2,Champagne-Ardenne,2017,81.5,FR,France
FRF2,Champagne-Ardenne,2018,81.6,FR,France
FRF3,Lorraine,2009,80.6,FR,France
FRF3,Lorraine,2010,80.8,FR,France
FRF3,Lorraine,2011,81.2,FR,France
FRF3,Lorraine,2012,81.2,FR,France
FRF3,Lorraine,2013,81.5,FR,France
FRF3,Lorraine,2014,81.9,FR,France
FRF3,Lorraine,2015,81.5,FR,France
FRF3,Lorraine,2016,81.7,FR,France
FRF3,Lorraine,2017,81.9,FR,France
FRF3,Lorraine,2018,81.9,FR,France
FRG0,Pays-de-la-Loire,2009,82.1,FR,France
FRG0,Pays-de-la-Loire,2010,82.5,FR,France
FRG0,Pays-de-la-Loire,2011,82.9,FR,France
FRG0,Pays-de-la-Loire,2012,82.6,FR,France
FRG0,Pays-de-la-Loire,2013,82.9,FR,France
FRG0,Pays-de-la-Loire,2014,83.5,FR,France
FRG0,Pays-de-la-Loire,2015,82.8,FR,France
FRG0,Pays-de-la-Loire,2016,83.2,FR,France
FRG0,Pays-de-la-Loire,2017,83.1,FR,France
FRG0,Pays-de-la-Loire,2018,83.3,FR,France
FRH0,Bretagne,2009,80.9,FR,France
FRH0,Bretagne,2010,81.1,FR,France
FRH0,Bretagne,2011,81.5,FR,France
FRH0,Bretagne,2012,81.4,FR,France
FRH0,Bretagne,2013,81.7,FR,France
FRH0,Bretagne,2014,82.3,FR,France
FRH0,Bretagne,2015,81.9,FR,France
FRH0,Bretagne,2016,82.0,FR,France
FRH0,Bretagne,2017,82.2,FR,France
FRH0,Bretagne,2018,82.2,FR,France
FRI1,Aquitaine,2009,82.1,FR,France
FRI1,Aquitaine,2010,82.3,FR,France
FRI1,Aquitaine,2011,83.1,FR,France
FRI1,Aquitaine,2012,82.5,FR,France
FRI1,Aquitaine,2013,82.9,FR,France
FRI1,Aquitaine,2014,83.1,FR,France
FRI1,Aquitaine,2015,82.9,FR,France
FRI1,Aquitaine,2016,83.3,FR,France
FRI1,Aquitaine,2017,83.0,FR,France
FRI1,Aquitaine,2018,83.3,FR,France
FRI2,Limousin,2009,81.4,FR,France
FRI2,Limousin,2010,81.6,FR,France
FRI2,Limousin,2011,81.8,FR,France
FRI2,Limousin,2012,82.1,FR,France
FRI2,Limousin,2013,82.1,FR,France
FRI2,Limousin,2014,82.7,FR,France
FRI2,Limousin,2015,81.9,FR,France
FRI2,Limousin,2016,82.3,FR,France
FRI2,Limousin,2017,82.7,FR,France
FRI2,Limousin,2018,82.4,FR,France
FRI3,Poitou-Charentes,2009,81.7,FR,France
FRI3,Poitou-Charentes,2010,82.0,FR,France
FRI3,Poitou-Charentes,2011,82.2,FR,France
FRI3,Poitou-Charentes,2012,82.1,FR,France
FRI3,Poitou-Charentes,2013,82.1,FR,France
FRI3,Poitou-Charentes,2014,83.2,FR,France
FRI3,Poitou-Charentes,2015,82.6,FR,France
FRI3,Poitou-Charentes,2016,82.6,FR,France
FRI3,Poitou-Charentes,2017,82.7,FR,France
FRI3,Poitou-Charentes,2018,82.7,FR,France
FRJ1,Languedoc-Roussillon,2009,81.5,FR,France
FRJ1,Languedoc-Roussillon,2010,81.8,FR,France
FRJ1,Languedoc-Roussillon,2011,82.2,FR,France
FRJ1,Languedoc-Roussillon,2012,82.1,FR,France
FRJ1,Languedoc-Roussillon,2013,82.5,FR,France
FRJ1,Languedoc-Roussillon,2014,82.8,FR,France
FRJ1,Languedoc-Roussillon,2015,82.5,FR,France
FRJ1,Languedoc-Roussillon,2016,82.7,FR,France
FRJ1,Languedoc-Roussillon,2017,82.8,FR,France
FRJ1,Languedoc-Roussillon,2018,82.6,FR,France
FRJ2,Midi-Pyrénées,2009,82.6,FR,France
FRJ2,Midi-Pyrénées,2010,82.8,FR,France
FRJ2,Midi-Pyrénées,2011,83.3,FR,France
FRJ2,Midi-Pyrénées,2012,83.0,FR,France
FRJ2,Midi-Pyrénées,2013,83.4,FR,France
FRJ2,Midi-Pyrénées,2014,83.7,FR,France
FRJ2,Midi-Pyrénées,2015,83.4,FR,France
FRJ2,Midi-Pyrénées,2016,83.7,FR,France
FRJ2,Midi-Pyrénées,2017,83.4,FR,France
FRJ2,Midi-Pyrénées,2018,83.7,FR,France
FRK1,Auvergne,2009,80.8,FR,France
FRK1,Auvergne,2010,81.2,FR,France
FRK1,Auvergne,2011,81.6,FR,France
FRK1,Auvergne,2012,81.5,FR,France
FRK1,Auvergne,2013,81.9,FR,France
FRK1,Auvergne,2014,82.5,FR,France
FRK1,Auvergne,2015,82.1,FR,France
FRK1,Auvergne,2016,82.3,FR,France
FRK1,Auvergne,2017,82.3,FR,France
FRK1,Auvergne,2018,82.5,FR,France
FRK2,Rhône-Alpes,2009,82.6,FR,France
FRK2,Rhône-Alpes,2010,83.0,FR,France
FRK2,Rhône-Alpes,2011,83.5,FR,France
FRK2,Rhône-Alpes,2012,83.2,FR,France
FRK2,Rhône-Alpes,2013,83.5,FR,France
FRK2,Rhône-Alpes,2014,84.0,FR,France
FRK2,Rhône-Alpes,2015,83.5,FR,France
FRK2,Rhône-Alpes,2016,83.9,FR,France
FRK2,Rhône-Alpes,2017,83.9,FR,France
FRK2,Rhône-Alpes,2018,84.1,FR,France
FRL0,Provence-Alpes-Côte d'Azur,2009,82.2,FR,France
FRL0,Provence-Alpes-Côte d'Azur,2010,82.5,FR,France
FRL0,Provence-Alpes-Côte d'Azur,2011,82.9,FR,France
FRL0,Provence-Alpes-Côte d'Azur,2012,82.7,FR,France
FRL0,Provence-Alpes-Côte d'Azur,2013,83.0,FR,France
FRL0,Provence-Alpes-Côte d'Azur,2014,83.4,FR,France
FRL0,Provence-Alpes-Côte d'Azur,2015,82.8,FR,France
FRL0,Provence-Alpes-Côte d'Azur,2016,83.1,FR,France
FRL0,Provence-Alpes-Côte d'Azur,2017,83.1,FR,France
FRL0,Provence-Alpes-Côte d'Azur,2018,83.4,FR,France
FRM0,Corse,2009,81.8,FR,France
FRM0,Corse,2010,81.7,FR,France
FRM0,Corse,2011,82.3,FR,France
FRM0,Corse,2012,83.1,FR,France
FRM0,Corse,2013,82.5,FR,France
FRM0,Corse,2014,83.2,FR,France
FRM0,Corse,2015,83.3,FR,France
FRM0,Corse,2016,83.5,FR,France
FRM0,Corse,2017,83.7,FR,France
FRM0,Corse,2018,84.2,FR,France
FRY1,Guadeloupe,2009,0.0,FR,France
FRY1,Guadeloupe,2010,0.0,FR,France
FRY1,Guadeloupe,2011,0.0,FR,France
FRY1,Guadeloupe,2012,0.0,FR,France
FRY1,Guadeloupe,2013,0.0,FR,France
FRY1,Guadeloupe,2014,80.6,FR,France
FRY1,Guadeloupe,2015,0.0,FR,France
FRY1,Guadeloupe,2016,81.6,FR,France
FRY1,Guadeloupe,2017,0.0,FR,France
FRY1,Guadeloupe,2018,0.0,FR,France
FRY2,Martinique,2009,81.9,FR,France
FRY2,Martinique,2010,81.9,FR,France
FRY2,Martinique,2011,82.9,FR,France
FRY2,Martinique,2012,82.8,FR,France
FRY2,Martinique,2013,0.0,FR,France
FRY2,Martinique,2014,81.5,FR,France
FRY2,Martinique,2015,82.8,FR,France
FRY2,Martinique,2016,82.0,FR,France
FRY2,Martinique,2017,82.4,FR,France
FRY2,Martinique,2018,82.6,FR,France
FRY3,Guyane,2009,0.0,FR,France
FRY3,Guyane,2010,79.0,FR,France
FRY3,Guyane,2011,0.0,FR,France
FRY3,Guyane,2012,79.3,FR,France
FRY3,Guyane,2013,80.5,FR,France
FRY3,Guyane,2014,0.0,FR,France
FRY3,Guyane,2015,0.0,FR,France
FRY3,Guyane,2016,80.4,FR,France
FRY3,Guyane,2017,79.8,FR,France
FRY3,Guyane,2018,0.0,FR,France
FRY4,La Réunion,2009,79.2,FR,France
FRY4,La Réunion,2010,79.3,FR,France
FRY4,La Réunion,2011,80.6,FR,France
FRY4,La Réunion,2012,80.5,FR,France
FRY4,La Réunion,2013,80.8,FR,France
FRY4,La Réunion,2014,81.0,FR,France
FRY4,La Réunion,2015,80.9,FR,France
FRY4,La Réunion,2016,81.0,FR,France
FRY4,La Réunion,2017,81.4,FR,France
FRY4,La Réunion,2018,81.0,FR,France
FRY5,Mayotte,2009,0.0,FR,France
FRY5,Mayotte,2010,0.0,FR,France
FRY5,Mayotte,2011,0.0,FR,France
FRY5,Mayotte,2012,0.0,FR,France
FRY5,Mayotte,2013,0.0,FR,France
FRY5,Mayotte,2014,77.0,FR,France
FRY5,Mayotte,2015,76.8,FR,France
FRY5,Mayotte,2016,0.0,FR,France
FRY5,Mayotte,2017,75.7,FR,France
FRY5,Mayotte,2018,76.1,FR,France
HR03,Jadranska Hrvatska,2009,77.9,HR,Croatia
HR03,Jadranska Hrvatska,2010,78.2,HR,Croatia
HR03,Jadranska Hrvatska,2011,78.6,HR,Croatia
HR03,Jadranska Hrvatska,2012,78.6,HR,Croatia
HR03,Jadranska Hrvatska,2013,79.3,HR,Croatia
HR03,Jadranska Hrvatska,2014,79.3,HR,Croatia
HR03,Jadranska Hrvatska,2015,78.6,HR,Croatia
HR03,Jadranska Hrvatska,2016,79.4,HR,Croatia
HR03,Jadranska Hrvatska,2017,78.9,HR,Croatia
HR03,Jadranska Hrvatska,2018,79.4,HR,Croatia
HR04,Kontinentalna Hrvatska (NUTS 2016),2009,75.5,HR,Croatia
HR04,Kontinentalna Hrvatska (NUTS 2016),2010,76.0,HR,Croatia
HR04,Kontinentalna Hrvatska (NUTS 2016),2011,76.5,HR,Croatia
HR04,Kontinentalna Hrvatska (NUTS 2016),2012,76.7,HR,Croatia
HR04,Kontinentalna Hrvatska (NUTS 2016),2013,77.1,HR,Croatia
HR04,Kontinentalna Hrvatska (NUTS 2016),2014,77.2,HR,Croatia
HR04,Kontinentalna Hrvatska (NUTS 2016),2015,76.9,HR,Croatia
HR04,Kontinentalna Hrvatska (NUTS 2016),2016,77.6,HR,Croatia
HR04,Kontinentalna Hrvatska (NUTS 2016),2017,77.5,HR,Croatia
HR04,Kontinentalna Hrvatska (NUTS 2016),2018,77.6,HR,Croatia
HU11,Budapest,2009,76.7,HU,Hungary
HU11,Budapest,2010,76.9,HU,Hungary
HU11,Budapest,2011,77.1,HU,Hungary
HU11,Budapest,2012,77.5,HU,Hungary
HU11,Budapest,2013,0.0,HU,Hungary
HU11,Budapest,2014,78.3,HU,Hungary
HU11,Budapest,2015,77.8,HU,Hungary
HU11,Budapest,2016,78.3,HU,Hungary
HU11,Budapest,2017,78.2,HU,Hungary
HU11,Budapest,2018,78.4,HU,Hungary
HU12,Pest,2009,74.8,HU,Hungary
HU12,Pest,2010,75.2,HU,Hungary
HU12,Pest,2011,75.5,HU,Hungary
HU12,Pest,2012,75.4,HU,Hungary
HU12,Pest,2013,0.0,HU,Hungary
HU12,Pest,2014,76.2,HU,Hungary
HU12,Pest,2015,75.8,HU,Hungary
HU12,Pest,2016,76.5,HU,Hungary
HU12,Pest,2017,76.1,HU,Hungary
HU12,Pest,2018,76.4,HU,Hungary
HU21,Közép-Dunántúl,2009,74.0,HU,Hungary
HU21,Közép-Dunántúl,2010,74.7,HU,Hungary
HU21,Közép-Dunántúl,2011,75.0,HU,Hungary
HU21,Közép-Dunántúl,2012,75.1,HU,Hungary
HU21,Közép-Dunántúl,2013,75.5,HU,Hungary
HU21,Közép-Dunántúl,2014,75.8,HU,Hungary
HU21,Közép-Dunántúl,2015,75.2,HU,Hungary
HU21,Közép-Dunántúl,2016,76.0,HU,Hungary
HU21,Közép-Dunántúl,2017,75.8,HU,Hungary
HU21,Közép-Dunántúl,2018,75.9,HU,Hungary
HU22,Nyugat-Dunántúl,2009,75.0,HU,Hungary
HU22,Nyugat-Dunántúl,2010,75.1,HU,Hungary
HU22,Nyugat-Dunántúl,2011,75.5,HU,Hungary
HU22,Nyugat-Dunántúl,2012,75.4,HU,Hungary
HU22,Nyugat-Dunántúl,2013,76.1,HU,Hungary
HU22,Nyugat-Dunántúl,2014,76.1,HU,Hungary
HU22,Nyugat-Dunántúl,2015,76.5,HU,Hungary
HU22,Nyugat-Dunántúl,2016,76.6,HU,Hungary
HU22,Nyugat-Dunántúl,2017,76.5,HU,Hungary
HU22,Nyugat-Dunántúl,2018,76.7,HU,Hungary
HU23,Dél-Dunántúl,2009,74.0,HU,Hungary
HU23,Dél-Dunántúl,2010,74.2,HU,Hungary
HU23,Dél-Dunántúl,2011,74.9,HU,Hungary
HU23,Dél-Dunántúl,2012,74.9,HU,Hungary
HU23,Dél-Dunántúl,2013,75.2,HU,Hungary
HU23,Dél-Dunántúl,2014,75.5,HU,Hungary
HU23,Dél-Dunántúl,2015,75.2,HU,Hungary
HU23,Dél-Dunántúl,2016,75.9,HU,Hungary
HU23,Dél-Dunántúl,2017,75.7,HU,Hungary
HU23,Dél-Dunántúl,2018,75.9,HU,Hungary
HU31,Észak-Magyarország,2009,72.9,HU,Hungary
HU31,Észak-Magyarország,2010,73.2,HU,Hungary
HU31,Észak-Magyarország,2011,73.4,HU,Hungary
HU31,Észak-Magyarország,2012,73.7,HU,Hungary
HU31,Észak-Magyarország,2013,74.2,HU,Hungary
HU31,Észak-Magyarország,2014,74.4,HU,Hungary
HU31,Észak-Magyarország,2015,74.5,HU,Hungary
HU31,Észak-Magyarország,2016,74.6,HU,Hungary
HU31,Észak-Magyarország,2017,74.4,HU,Hungary
HU31,Észak-Magyarország,2018,74.4,HU,Hungary
HU32,Észak-Alföld,2009,73.8,HU,Hungary
HU32,Észak-Alföld,2010,74.0,HU,Hungary
HU32,Észak-Alföld,2011,74.7,HU,Hungary
HU32,Észak-Alföld,2012,74.9,HU,Hungary
HU32,Észak-Alföld,2013,75.4,HU,Hungary
HU32,Észak-Alföld,2014,75.3,HU,Hungary
HU32,Észak-Alföld,2015,75.0,HU,Hungary
HU32,Észak-Alföld,2016,75.6,HU,Hungary
HU32,Észak-Alföld,2017,75.5,HU,Hungary
HU32,Észak-Alföld,2018,75.5,HU,Hungary
